tipo_transaccion,nombre_comercio,giro_nombre,mcc_nombre,fecha_transaccion,ope_pais,entry_mode,sexo_cliente,estado_cliente,edad_cliente,monto_transaccion,id_cliente,periodo,mañana,tarde,noche,madrugada,presencial,nacional,internacional,anomalia_geografica,anomalia_temporal,anomalia_monto,anomalia_giro_monto,suma_ponderada,Fraude,sexo,fechas_decembrinas,categoria_peligrosa
TDD,BET365 MX SEC         CIUDAD DE MEXDF,RETAIL,CASINOS CASAS DE JUEGO (APUESTAS INCLUYE BILLETES),2/4/2023 16:55,MX,CARD NOT PRESENT,M,YUCATAN,25,527,6481,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDC,BAZ SUPER APP         CIUDAD DE MEX001,OTROS,SERV PROC DATOS - DISENO Y PROGRAM DE SISTEMAS,2/26/2023 0:13,MX,CARD NOT PRESENT,M,JALISCO,22,527,712,madrugada,0,0,0,1,0,1,0,0,1,1,1,0.75,1,0,0,0
TDD,ABTS TOLTECAS CGS 2   MEXICO DF    015,MISCELANEAS,"ABARROTES, CARNICERIAS, PESCADERIAS, MISCELANEAS,",2/23/2023 10:36,MX,CARD PRESENT,M,MEXICO,25,527,6532,mañana,1,0,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDD,PLAYDOIT              GOMEZ PALACIO010,OTROS,"BANDAS, ORQUESTAS, GRUPOS,DIVERSIONES NO CLASIFICA",12/5/2022 17:03,MX,CARD NOT PRESENT,M,PUEBLA,19,527,984,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDD,EUREST OCESA          CIUDAD DE MEX09,COMIDA RAPIDA,COMIDA RAPIDA,11/19/2022 17:16,MX,CARD PRESENT,M,NUEVO LEON,23,527,3340,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDD,OPENPAY*TRANSPAIS UNICVICTORIA     TAM,AGREGADOR,AGREGADOR,11/14/2022 14:14,MX,CARD NOT PRESENT,M,VERACRUZ DE IGNACIO DE LA LLAV,20,527,8294,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDD,OPENPAY*TRANSPAIS UNICVICTORIA     TAM,AGREGADOR,AGREGADOR,11/9/2022 17:30,MX,CARD NOT PRESENT,M,VERACRUZ DE IGNACIO DE LA LLAV,20,527,8294,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDD,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,12/4/2022 13:16,MX,CARD PRESENT,M,CIUDAD DE MEXICO,27,527,1104,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDD,1111 LUX COSMOPOL     COACALCO DE B015,OTROS,"OPTICAS, LENTES Y ANTEOJOS",12/16/2022 19:49,MX,CARD PRESENT,M,MEXICO,24,527,475,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,1,0
TDC,LEON 33               COACALCO DE B015,RETAIL,ZAPATERIAS,1/1/2023 19:04,MX,CARD PRESENT,F,MEXICO,28,527,9614,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,1,1,0
TDC,S320 SX CIUDAD JARDIN NEZAHUALCOYOT015,RETAIL,ROPA DEPORTIVA Y DE EQUITACION,2/14/2023 16:54,MX,CARD PRESENT,F,MEXICO,21,527,5909,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,1,0,0
TDD,LIVERPOOL POR INTERNETMEXICO DF    000,OTROS,MERCADEO DIRECTO - NO CLASIFICADO,1/2/2023 21:53,MX,CARD NOT PRESENT,F,COAHUILA DE ZARAGOZA,25,527,5036,noche,0,0,1,0,0,1,0,0,0,1,1,0.55,1,1,1,0
TDC,SC*CALIENTE2          TIJUANA BCN  003,ENTRETENIMIENTO,"CLUBES DEPORTIVOS PROFESIONALES, (HIPODROMOS,",11/18/2022 14:18,MX,CARD NOT PRESENT,F,TAMAULIPAS,25,527,4581,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,1,0,0
TDC,BAZ SUPER APP         CIUDAD DE MEX001,OTROS,SERV PROC DATOS - DISENO Y PROGRAM DE SISTEMAS,2/6/2023 4:35,MX,CARD NOT PRESENT,F,SAN LUIS POTOSI,27,527,5603,madrugada,0,0,0,1,0,1,0,0,1,1,1,0.75,1,1,0,0
TDC,OPTICA ABR            CIUDAD DE MEX001,OTROS,"OPTICAS, LENTES Y ANTEOJOS",2/18/2023 15:33,MX,CARD PRESENT,F,MEXICO,27,527,5584,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,1,0,0
TDC,NETPAY *ZIG MX 86     GUADALAJARA  019,AGREGADOR,AGREGADOR,12/31/2022 0:26,MX,CARD PRESENT,M,COLIMA,29,527,6028,madrugada,0,0,0,1,1,0,0,0,1,1,1,0.75,1,0,1,0
TDD,BET365 MX SEC         CIUDAD DE MEXDF,RETAIL,CASINOS CASAS DE JUEGO (APUESTAS INCLUYE BILLETES),11/19/2022 11:45,MX,CARD NOT PRESENT,M,NUEVO LEON,34,527,3235,mañana,1,0,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDC,CLIP MX*KRONOS ARTE Y CIUDAD DE MEX000,AGREGADOR,AGREGADOR,2/5/2023 15:25,MX,CARD PRESENT,M,TABASCO,33,527,5035,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,ZTL*BARTERBOXSADECV   CIUDAD DE MEX001,AGREGADOR,AGREGADOR,2/14/2023 7:22,MX,CARD PRESENT,M,JALISCO,31,527,8539,mañana,1,0,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,TOUS MID TOWN         GUADALAJARA JJA,RETAIL,"JOYERIAS, PLATERIAS Y RELOJERIAS",11/17/2022 15:34,MX,CARD PRESENT,M,JALISCO,31,527,3637,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,COSMO CUERNA          CUERNAVACA MO017,RESTAURANTE,RESTAURANTES,11/27/2022 4:44,MX,CARD PRESENT,M,MORELOS,34,527,8810,madrugada,0,0,0,1,1,0,0,0,1,1,0,0.55,1,0,0,0
TDC,SC*PLAYDOIT           GOMEZ PALACIO010,RETAIL,CASINOS CASAS DE JUEGO (APUESTAS INCLUYE BILLETES),3/3/2023 0:08,MX,CARD NOT PRESENT,M,HIDALGO,32,527,9214,madrugada,0,0,0,1,0,1,0,0,1,1,1,0.75,1,0,0,0
TDC,STRIPE *ARTNDELI COM  MONTERREY    NLE,AGREGADOR,AGREGADOR,1/22/2023 22:12,MX,CARD NOT PRESENT,M,NUEVO LEON,33,527,9286,noche,0,0,1,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDC,GAS MENGUC SLP        SANLUIS POTOSL,RETAIL,"DISTRIBUIDOR DE GAS LICUADO,LEA,DIESEL,PETROLEO",1/28/2023 10:13,MX,CARD PRESENT,M,SAN LUIS POTOSI,30,527,4067,mañana,1,0,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDD,MERPOL PRESIDENTE     TEMIXCO      00,RETAIL,PERECEDEROS - NO CLASIFICADOS,11/21/2022 9:45,MX,CARD PRESENT,M,MORELOS,31,527,9900,mañana,1,0,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,ZTL*WALDODELACRUZCRUZ CIUDAD DE MEX001,AGREGADOR,AGREGADOR,2/15/2023 18:16,MX,CARD PRESENT,M,TABASCO,33,527,2301,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,FIRST CASH            TEPIC NAY    000,RETAIL,CASAS DE EMPENO,3/6/2023 20:35,MX,CARD PRESENT,M,NAYARIT,34,527,1162,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDD,SC*CALIENTEMX2        TIJUANA BCN  001,ENTRETENIMIENTO,"CLUBES DEPORTIVOS PROFESIONALES, (HIPODROMOS,",11/11/2022 18:25,MX,CARD NOT PRESENT,M,TAMAULIPAS,36,527,1002,noche,0,0,1,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDC,BET365 MX SEC         CIUDAD DE MEXDF,RETAIL,CASINOS CASAS DE JUEGO (APUESTAS INCLUYE BILLETES),12/23/2022 16:42,MX,CARD NOT PRESENT,M,MEXICO,30,527,3712,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,0,1,0
TDD,SC*CALIENTE2          TIJUANA BCN  003,RETAIL,CASINOS CASAS DE JUEGO (APUESTAS INCLUYE BILLETES),3/2/2023 10:18,MX,CARD NOT PRESENT,M,NUEVO LEON,31,527,814,mañana,1,0,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDC,PATRICE PLAZA ANDARES ZAPOPAN JAL  JA,SALONES DE BELLEZA,"SALONES DE BELLEZA, (PELUQUERIAS), (ESTETICAS)",3/4/2023 19:39,MX,CARD PRESENT,M,JALISCO,33,527,9239,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDD,BET365 MX SEC         CIUDAD DE MEXDF,RETAIL,CASINOS CASAS DE JUEGO (APUESTAS INCLUYE BILLETES),1/5/2023 13:50,MX,CARD NOT PRESENT,M,CIUDAD DE MEXICO,33,527,8251,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,0,1,0
TDC,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,11/9/2022 11:54,MX,CARD NOT PRESENT,M,JALISCO,30,527,1641,mañana,1,0,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDD,FIRST CASH            TIJUANA BCN  000,RETAIL,CASAS DE EMPENO,3/4/2023 15:05,MX,CARD PRESENT,M,BAJA CALIFORNIA,29,527,5572,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDD,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,12/7/2022 12:04,MX,CARD NOT PRESENT,M,NUEVO LEON,35,527,2913,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDD,CENTRO MATERNO INF    SANNICOLAS D00,FARMACIAS,"DROGUERIAS, (FARMACIAS)",2/7/2023 16:26,MX,CARD PRESENT,F,NUEVO LEON,30,527,5853,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,1,0,0
TDC,SC*CALIENTEMX2        TIJUANA BCN  001,ENTRETENIMIENTO,"CLUBES DEPORTIVOS PROFESIONALES, (HIPODROMOS,",1/5/2023 21:28,MX,CARD NOT PRESENT,F,NUEVO LEON,32,527,6937,noche,0,0,1,0,0,1,0,0,0,1,1,0.55,1,1,1,0
TDC,POINTMP*RECUDERIA     MEXICO DF    DF,AGREGADOR,AGREGADOR,12/22/2022 21:20,MX,CARD PRESENT,F,CIUDAD DE MEXICO,34,527,6425,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,1,1,0
TDC,CLIP MX*CONSULTORIO MEBENITO JUAREZ000,AGREGADOR,AGREGADOR,12/17/2022 12:29,MX,CARD PRESENT,F,CIUDAD DE MEXICO,31,527,8879,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,1,1,0
TDC,POINTMP*JAK           MEXICO DF    DF,AGREGADOR,AGREGADOR,12/18/2022 21:28,MX,CARD PRESENT,F,QUINTANA ROO,34,527,1560,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,1,1,0
TDD,OPENPAY*TRANSPAIS UNICVICTORIA     TAM,AGREGADOR,AGREGADOR,3/6/2023 19:19,MX,CARD NOT PRESENT,F,NUEVO LEON,32,527,994,noche,0,0,1,0,0,1,0,0,0,1,1,0.55,1,1,0,0
TDC,LOS CRISTALES         MONTERREY NL 19,GASOLINERAS,"ESTACIONES DE SERVICIO, GASOLINERIAS TODO TRANSPOR",12/27/2022 14:23,MX,CARD PRESENT,M,NUEVO LEON,20,527.01,5527,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,1,0
TDC,SERV AUTOPISTA        TLAQUEPAQUE JJA,GASOLINERAS,"ESTACIONES DE SERVICIO, GASOLINERIAS TODO TRANSPOR",2/26/2023 2:14,MX,CARD PRESENT,F,JALISCO,33,527.01,7829,madrugada,0,0,0,1,1,0,0,0,1,1,0,0.55,1,1,0,0
TDD,GRUPO CORDOBA HERNAN 1JUAREZ NL    NL,GASOLINERAS,"ESTACIONES DE SERVICIO, GASOLINERIAS TODO TRANSPOR",2/11/2023 22:55,MX,CARD PRESENT,M,NUEVO LEON,26,527.02,8622,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,SERV GUAU             TECAMAC EM   015,GASOLINERAS,"ESTACIONES DE SERVICIO, GASOLINERIAS TODO TRANSPOR",2/23/2023 18:40,MX,CARD PRESENT,M,MEXICO,23,527.03,5365,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,12330 P&B AVERANDA    CUERNAVACA   00,RETAIL,ROPA CASUAL DAMAS LENCERIA,12/29/2022 18:47,MX,CARD PRESENT,M,MORELOS,24,527.06,3623,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,1,0
TDD,BERSHKA CUMBRES       MONTERREY NL 19,RETAIL,ROPA CASUAL DAMAS LENCERIA,1/9/2023 20:55,MX,CARD PRESENT,F,NUEVO LEON,20,527.06,5674,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,1,1,0
TDD,7 ELEVEN PSEO DLAS FACMEXICO DF    DF,RETAIL,"TIENDAS DE CONVENIENCIA, MINISUPER",2/9/2023 9:02,MX,CARD PRESENT,F,CIUDAD DE MEXICO,25,527.06,4657,mañana,1,0,0,0,1,0,0,0,0,1,1,0.55,1,1,0,0
TDC,6512 PULL & BEAR ANTEAQUERETARO QRO22,RETAIL,ROPA CASUAL DAMAS LENCERIA,2/11/2023 18:21,MX,CARD PRESENT,M,SAN LUIS POTOSI,29,527.06,929,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDD,IZZI APP PAGO         CIUDAD DE MEX001,ENTRETENIMIENTO,PAGO DE SERVICIO POR TELEVISION CABLE/POR EVENTO,1/3/2023 11:59,MX,CARD NOT PRESENT,M,CIUDAD DE MEXICO,23,527.07,4077,mañana,1,0,0,0,0,1,0,0,0,1,1,0.55,1,0,1,0
TDC,LINEAS MARIOS         MEXICO DF    001,RETAIL,ROPA CASUAL DAMAS LENCERIA,3/7/2023 17:10,MX,CARD PRESENT,F,CIUDAD DE MEXICO,27,527.07,1144,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,1,0,0
TDC,Lyft   *Temp Auth Hold   San Francisco,TRANSPORTE TERRESTRE DE PASAJEROS,"LIMOSINAS, (TAXIS)",1/2/2023 16:02,US,CARD NOT PRESENT,F,CIUDAD DE MEXICO,22,527.08,4781,tarde,0,1,0,0,0,0,1,0,0,1,1,0.55,1,1,1,0
TDD,MORDUP IZCALLI        CUAUTITLAN IZ00,GASOLINERAS,"ESTACIONES DE SERVICIO, GASOLINERIAS TODO TRANSPOR",1/14/2023 11:59,MX,CARD PRESENT,M,MEXICO,26,527.1,113,mañana,1,0,0,0,1,0,0,0,0,1,1,0.55,1,0,1,0
TDD,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,12/28/2022 11:15,MX,CARD NOT PRESENT,M,NUEVO LEON,31,527.1,346,mañana,1,0,0,0,0,1,0,0,0,1,1,0.55,1,0,1,0
TDC,13912PULL GALERI MTY  MONTERREY NL 19,RETAIL,ROPA CASUAL DAMAS LENCERIA,12/28/2022 20:49,MX,CARD PRESENT,M,NUEVO LEON,24,527.12,8719,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,1,0
TDC,11742 STR LA FE MTY   SANNICOLAS D00,RETAIL,ROPA CASUAL DAMAS LENCERIA,12/11/2022 15:34,MX,CARD PRESENT,M,NUEVO LEON,24,527.12,746,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,H&M MX0036 AVERANDA   CUERNAVACA   00,RETAIL,BOUTIQUES ROPA - PARA TODA LA FAMILIA,12/13/2022 14:24,MX,CARD PRESENT,F,MORELOS,27,527.12,1336,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,1,0,0
TDD,13935ZARA ANGELOPOLIS PUEBLA PUE   00,RETAIL,ROPA CASUAL DAMAS LENCERIA,2/6/2023 16:58,MX,CARD PRESENT,F,MORELOS,20,527.12,843,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,1,0,0
TDD,5555 P&B LUNA PARC    CUAUTITLAN IZ00,RETAIL,ROPA CASUAL DAMAS LENCERIA,12/31/2022 15:41,MX,CARD PRESENT,F,MEXICO,28,527.12,8485,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,1,1,0
TDC,6823 BERSHKA ANTEA    QUERETARO QRO22,RETAIL,ROPA CASUAL DAMAS LENCERIA,12/26/2022 17:27,MX,CARD PRESENT,M,QUERETARO,31,527.12,1270,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,1,0
TDD,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,1/7/2023 14:32,MX,CARD PRESENT,F,MEXICO,31,527.12,3500,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,1,1,0
TDC,PETCO JARDINES DE PEDRCIUDAD DE MEX001,RETAIL,TIENDAS DE MASCOTAS - ALIMENTO Y ACCESORIOS,1/25/2023 16:34,MX,CARD PRESENT,F,CIUDAD DE MEXICO,28,527.14,7588,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,1,0,0
TDD,MARSHALLS #1039          SAN DIEGO,SUPERMERCADOS,TIENDAS DE DESCUENTO,11/10/2022 17:25,US,CARD PRESENT,F,MEXICO,27,527.15,5576,tarde,0,1,0,0,1,0,0,1,0,1,0,0.6,1,1,0,0
TDC,FAR GUAD 2018         TIJUANA BCN  BN,FARMACIAS,"DROGUERIAS, (FARMACIAS)",11/8/2022 14:24,MX,CARD PRESENT,M,BAJA CALIFORNIA,35,527.15,3413,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDD,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,1/22/2023 10:34,MX,CARD NOT PRESENT,M,COAHUILA DE ZARAGOZA,26,527.16,2081,mañana,1,0,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDC,MEDICAL SUPLEMENT     CIUDAD DE MEX001,MISCELANEAS,"ABARROTES, CARNICERIAS, PESCADERIAS, MISCELANEAS,",2/24/2023 14:02,MX,CARD PRESENT,M,VERACRUZ DE IGNACIO DE LA LLAV,34,527.17,4826,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,12166 BSK AVERANDA    CUERNAVACA   00,RETAIL,ROPA CASUAL DAMAS LENCERIA,11/9/2022 19:12,MX,CARD PRESENT,M,MORELOS,24,527.18,3623,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,POINTMP*COMPRA        MEXICO DF    DF,AGREGADOR,AGREGADOR,12/15/2022 23:29,MX,CARD PRESENT,M,PUEBLA,25,527.18,9818,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,1,0
TDC,ZARA GAL MTY          MONTERREY    00,RETAIL,ROPA CASUAL DAMAS LENCERIA,11/15/2022 11:55,MX,CARD PRESENT,M,NUEVO LEON,28,527.18,9821,mañana,1,0,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,7924 STR PATRIOTISMO  CIUDAD DE MEX00,RETAIL,ROPA CASUAL DAMAS LENCERIA,11/17/2022 16:46,MX,CARD PRESENT,F,NUEVO LEON,28,527.18,209,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,1,0,0
TDC,ZARA PAQUE TEZONTLE   CIUDAD DE MEX00,RETAIL,ROPA CASUAL DAMAS LENCERIA,1/21/2023 16:56,MX,CARD PRESENT,M,CIUDAD DE MEXICO,34,527.18,1343,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDD,3782 ZARA ANDAMAR     BOCA DEL RIO 00,RETAIL,ROPA CASUAL DAMAS LENCERIA,12/20/2022 15:52,MX,CARD PRESENT,M,VERACRUZ DE IGNACIO DE LA LLAV,31,527.18,432,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,1,0
TDC,PETCO LOPEZ MATEOS    ZAPOPAN JAL  014,RETAIL,TIENDAS DE MASCOTAS - ALIMENTO Y ACCESORIOS,2/6/2023 12:24,MX,CARD PRESENT,M,JALISCO,29,527.18,9193,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,ADO MOVIL ACCERTIFY 2 MEXICO DF    001,TRANSPORTE TERRESTRE DE PASAJEROS,AUTOBUSES FORANEOS,1/31/2023 21:39,MX,CARD NOT PRESENT,M,CIUDAD DE MEXICO,32,527.18,3325,noche,0,0,1,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDC,H&M MX0065 GALERIAS MTMONTERREY NL 19,RETAIL,BOUTIQUES ROPA - PARA TODA LA FAMILIA,12/20/2022 16:51,MX,CARD PRESENT,F,COAHUILA DE ZARAGOZA,36,527.18,7740,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,1,1,0
TDD,TCONE*AGREGADOR       CIUDAD DE MEX09,AGREGADOR,AGREGADOR,11/26/2022 16:51,MX,CARD PRESENT,F,CIUDAD DE MEXICO,32,527.18,7567,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,1,0,0
TDC,2499 STR SAN AGUSTIN  SANPEDRO GAR00,RETAIL,ROPA CASUAL DAMAS LENCERIA,12/10/2022 17:47,MX,CARD PRESENT,F,COAHUILA DE ZARAGOZA,31,527.18,1644,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,1,0,0
TDC,ZARA GAL MTY          MONTERREY    00,RETAIL,ROPA CASUAL DAMAS LENCERIA,1/16/2023 14:08,MX,CARD PRESENT,F,NUEVO LEON,34,527.18,3294,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,1,0,0
TDD,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,2/15/2023 19:55,MX,CARD NOT PRESENT,M,GUANAJUATO,25,527.19,897,noche,0,0,1,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDD,MUEB ELIZONDO         MONTERREY NL 000,RETAIL,MOBILIARIO ESPECIAL PARA EL HOGAR,2/24/2023 16:19,MX,CARD NOT PRESENT,M,NUEVO LEON,31,527.2,8684,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDD,LIVERPOOL POR INTERNETMEXICO DF    000,OTROS,MERCADEO DIRECTO - NO CLASIFICADO,11/14/2022 13:00,MX,CARD NOT PRESENT,F,MEXICO,24,527.21,6045,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,1,0,0
TDD,OXXO GAS ISRAEL CAVAZOGUADALUPE NL NL,GASOLINERAS,"ESTACIONES DE SERVICIO, GASOLINERIAS TODO TRANSPOR",1/3/2023 23:27,MX,CARD PRESENT,M,NUEVO LEON,27,527.24,4086,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,1,0
TDD,PAYPAL3               MEXICO DF    DF,AGREGADOR,AGREGADOR,11/21/2022 20:05,MX,CARD NOT PRESENT,M,NUEVO LEON,26,527.24,4336,noche,0,0,1,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDD,PAYPAL3               MEXICO DF    DF,AGREGADOR,AGREGADOR,12/9/2022 12:26,MX,CARD NOT PRESENT,M,BAJA CALIFORNIA,26,527.24,3284,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDC,BP*RETAIL VENTAS2     CIUDAD DE MEX001,RETAIL,EQUIPO COMERCIAL - NO CLASIFICADO,3/7/2023 14:12,MX,CARD PRESENT,F,MEXICO,22,527.24,7026,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,1,0,0
TDD,FLORIDO CORREDOR 2000 TIJUANA BCN  003,MISCELANEAS,"ABARROTES, CARNICERIAS, PESCADERIAS, MISCELANEAS,",2/6/2023 19:30,MX,CARD PRESENT,F,BAJA CALIFORNIA,27,527.24,3236,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,1,0,0
TDD,FAR GUAD 1026         CD VALLES SLPSL,FARMACIAS,"DROGUERIAS, (FARMACIAS)",2/20/2023 23:32,MX,CARD PRESENT,M,SAN LUIS POTOSI,31,527.24,6279,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,VANS #0281               MCALLEN,RETAIL,ZAPATERIAS,12/21/2022 18:50,US,CARD PRESENT,F,NUEVO LEON,29,527.24,9878,noche,0,0,1,0,1,0,0,1,0,1,1,0.8,1,1,1,0
TDD,CLIP MX*GLOBOS VICTORIAPODACA      000,AGREGADOR,AGREGADOR,12/1/2022 15:58,MX,CARD PRESENT,M,NUEVO LEON,34,527.27,1331,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDD,PRESTO CASH DUR 01    GOMEZ PALACIO010,RETAIL,CASAS DE EMPENO,12/11/2022 15:41,MX,CARD PRESENT,M,DURANGO,28,527.28,5215,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDD,ESTRUCTURAS Y PERFILESENSENADA BCN BN,RETAIL,MATERIALES PARA LA CONSTRUCCION NO CLASIFICADOS,3/4/2023 10:06,MX,CARD PRESENT,M,BAJA CALIFORNIA,36,527.29,2894,mañana,1,0,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,H&M MX0070 LA CEIBA   CULIACAN ROSA25,RETAIL,BOUTIQUES ROPA - PARA TODA LA FAMILIA,12/4/2022 19:15,MX,CARD PRESENT,M,SINALOA,27,527.3,9212,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDD,ENVIAFLORES COM       MONTERREY NL 019,RETAIL,FLORERIAS,2/12/2023 22:31,MX,CARD NOT PRESENT,F,JALISCO,26,527.3,3619,noche,0,0,1,0,0,1,0,0,0,1,1,0.55,1,1,0,0
TDD,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,2/17/2023 17:02,MX,CARD NOT PRESENT,F,TAMAULIPAS,25,527.33,981,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,1,0,0
TDC,STERKOWSKI               +48512547018,RETAIL,ROPA Y ACCESORIOS - MISCELANEOS,12/4/2022 13:27,PL,CARD NOT PRESENT,M,COAHUILA DE ZARAGOZA,30,527.33,1178,tarde,0,1,0,0,0,0,1,0,0,1,1,0.55,1,0,0,0
TDD,MUEB PASITO ANTHONY Q CHIHUAHUA CHI009,RETAIL,MOBILIARIO ESPECIAL PARA EL HOGAR,12/5/2022 18:24,MX,CARD PRESENT,M,CHIHUAHUA,23,527.36,5599,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,D LOCAL*SHEIN         CIUDAD DE MEX001,AGREGADOR,AGREGADOR,1/19/2023 12:53,MX,CARD NOT PRESENT,F,JALISCO,27,527.36,5727,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,1,0,0
TDC,LEFTIES PARQUE DELTA  CIUDAD DE MEX00,RETAIL,ROPA CASUAL DAMAS LENCERIA,12/18/2022 16:07,MX,CARD PRESENT,M,CIUDAD DE MEXICO,30,527.36,5580,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,1,0
